IDATE,LAT,LON,ELEVATION_m,ACRES,PPT_mm,TMIN_c,TMEAN_c,TMAX_c,TDMEAN_c,VPDMIN_hpa,VPDMAX_hpa,lfmc_mean,lfmc_stdv,Mean_Sea_Level_Pressure,Mean_Station_Pressure,Mean_Wind_Speed,Maximum_Sustained_Wind_Speed,NAMELSAD,population
2013-12-06 00:00:00,39.4394,-121.075,750,0.1,0,-5.7,0,5.7,-12.3,1.24,7.01,106.03,21.406275,1021.7,934.2,4.2,10.9,Yuba County,51165
2013-12-07 00:00:00,41.7017,-122.9069,1526,0.02,6.29,-8.7,-6.3,-4,-10.4,0.42,1.96,107.2225,20.412355,1016.5,945.6,9.5,19.5,Siskiyou County,35575
2013-12-12 00:00:00,36.7233,-120.7961,568,7,0,1.8,7.6,13.4,-9.6,4.35,11.68,15.4175,13.160887,1023.6,1025,2.4,5.7,Fresno County,652943
2013-12-13 00:00:00,41.3281,-122.1006,1426,0.1,0,-6.4,1.5,9.4,-8.5,1.44,9.02,8.24,5.875534,1027.6,948.4,3.1,7.3,Siskiyou County,35575
2013-12-16 00:00:00,32.7152,-116.3392,1262,0.5,0,10.5,14.5,18.4,-13.2,9.96,17.71,6.9525,5.271005,1019.8,1013.2,4.3,8.5,San Diego County,2371145
2013-12-16 00:00:00,34.2939,-118.3789,439,0.25,0,11.2,18.4,25.5,-7.8,9.98,29.97,5.785,7.369415,1020.9,978.5,4.6,10.2,Los Angeles County,7416397
2013-12-19 00:00:00,39.8131,-120.4858,1624,0.1,0,-2.4,3.5,9.3,-6.3,0.64,7.16,148.43,16.852036,1006,853.2,7.7,18.8,Plumas County,16406
2013-12-21 00:00:00,39.9722,-120.9428,1134,0.5,0,-5.5,1.6,8.7,-11,1.19,8.83,110.655,24.987366,1014.7,905.1,4.2,9.5,Plumas County,16406
2013-12-22 00:00:00,34.2544,-117.6386,1988,0.1,0,-0.6,4.8,10.2,-6.5,1.84,7.2,133.0225,17.099115,1020.2,974.6,2.1,7.4,San Bernardino County,1440622
2013-12-25 00:00:00,40.1461,-121.0208,1353,0.6,0,0.3,6.5,12.7,-6.9,1.8,10.12,104.29,16.193544,1027.8,921.5,3.4,8,Plumas County,16406
2013-12-26 00:00:00,34.37,-117.6972,2083,0.1,0,1.5,6.1,10.7,-17.3,4.39,11.54,118.6575,28.380169,1023.4,970.2,4.1,11.1,Los Angeles County,7416397
2013-12-26 00:00:00,40.5953,-123.2628,834,0.1,0,-0.9,7.4,15.8,-7.5,1.81,13.66,36.09,12.242034,1025.5,1003.7,1.2,5.2,Trinity County,11266
2013-12-27 00:00:00,40.7519,-122.2053,346,0.1,0,3.1,11.6,20,-3.2,3.46,18.6,70.055,22.5836,1025.8,981.3,2.1,5.3,Shasta County,137571
2013-12-27 00:00:00,41.6411,-123.4653,520,0.01,0,2.6,8.6,14.7,-2.7,1.7,10.31,45.965,19.919256,1025.3,980.5,2,6.4,Siskiyou County,35575
2013-12-28 00:00:00,37.7536,-119.0769,2771,0.01,0,-5.6,2.3,10.2,-19.5,3.26,11.47,121.1525,29.85793,1021.1,911.4,4.1,12.5,Mono County,11223
2013-12-29 00:00:00,34.4819,-118.5333,493,12.3,0,9.5,16.8,24.1,-10.9,7.78,27.99,13.0625,13.067204,1017.7,954.8,5.2,12.7,Los Angeles County,7416397
2013-12-29 00:00:00,36.3586,-120.8568,822,1,0,6.1,12.1,18.1,-11.4,6.26,17.87,57.705,14.192462,1019.6,1018.1,3.1,10.1,San Benito County,39203
2013-12-29 00:00:00,37.7083,-118.9511,2346,0.1,0,-10.3,-1.1,8.1,-16.4,0.66,8.98,144.71,15.867511,1023.1,910.9,6.3,14.1,Mono County,11223
2013-12-29 00:00:00,40.1656,-121.5711,1120,1,0,3.9,9.3,14.7,-12.3,5.83,13.57,125.645,25.717747,1021.5,963.9,6.2,13.1,Tehama County,47303
2013-12-30 00:00:00,34.3606,-118.3975,673,0.25,0,9.8,14.4,18.9,-18.6,10.13,19.68,48.3325,17.119133,1022.5,971.3,3.1,8.8,Los Angeles County,7416397
2014-01-01 00:00:00,33.6756,-117.5183,880,1,0,10.9,15.8,20.8,-8.6,11.14,22.46,83.325,29.48278,1018.9,1004.5,2.2,7.1,Orange County,2273573
2014-01-02 00:00:00,40.065,-121.7383,717,865,0,7.1,12.6,18.1,-2.2,6.18,15.47,293.3375,44.03559,1022.6,978.5,2.2,6,Tehama County,47303
2014-01-03 00:00:00,39.8014,-123.2747,574,0.1,0,2.7,11.1,19.5,1.1,1.4,15.22,58.76,20.830612,1018.4,1005.6,1.7,5.5,Mendocino County,68380
2014-01-04 00:00:00,34.5103,-119.8228,629,0.1,0,8.1,15.2,22.3,1,6.78,20.59,95.2825,17.52003,1014.3,1008,2.6,7.6,Santa Barbara County,325848
2014-01-04 00:00:00,38.9414,-120.7664,964,2.3,0,8.6,13.2,17.8,-1.6,6.24,14.58,103.24,17.581593,1017.4,912.8,3.5,12.4,El Dorado County,139883
2014-01-04 00:00:00,40.7478,-122.235,368,1.2,0,4.1,11.5,18.9,0.7,2.03,15.75,12.7325,11.87315,1018.1,976.5,5.7,15,Shasta County,137571
2014-01-05 00:00:00,34.2664,-116.7569,2081,0.8,0,-3.8,5.2,14.2,-9,1.57,12.7,64.6025,23.022669,1020.3,969.8,4.1,11.1,San Bernardino County,1440622
2014-01-05 00:00:00,40.6458,-121.2794,1689,0.1,0,-7.1,0.8,8.7,-15.2,0.98,9.35,112.755,18.54462,1024.4,929.6,6.4,10.4,Lassen County,28602
2014-01-05 00:00:00,41.9336,-123.8508,627,0.1,0,-0.3,7,14.2,-12.9,1.87,13.79,104.3475,16.244352,1023.1,994.2,4.9,9.3,Del Norte County,22472
2014-01-06 00:00:00,32.8233,-116.5994,1239,0.3,0,7.7,12.9,18.1,-17.5,8.62,19.25,72.6475,14.219423,1021.2,999.3,3.9,10.3,San Diego County,2371145
2014-01-07 00:00:00,41.8583,-122.7042,815,0.1,0,-1,2.8,6.5,-8.7,1.21,6.64,104.91,16.804789,1023.7,943,2.6,7.7,Siskiyou County,35575
2014-01-08 00:00:00,40.8164,-123.4817,644,0.3,0.85,1.2,5.8,10.4,0.8,0.43,6.08,100.6975,16.228764,1022.6,998,4.4,10.2,Trinity County,11266
2014-01-10 00:00:00,34.5964,-118.7122,902,0.1,0,3.4,8.5,13.5,-5.4,3.3,13.41,50.8775,20.30391,1019,946.2,8.7,17.7,Los Angeles County,7416397
2014-01-10 00:00:00,39.9278,-120.4992,1791,0.1,0,-2.3,1.8,5.8,-2.7,0.46,3.82,294.1125,43.989067,1022.4,869.3,2.9,7.2,Plumas County,16406
2014-01-11 00:00:00,37.475,-119.7028,1327,13.5,0,2.6,7.6,12.6,1.1,1.21,7.24,102.5525,16.77279,1022.4,963.6,4,11.7,Mariposa County,15009
2014-01-12 00:00:00,35.1233,-115.2953,1393,0.1,0,3.8,9.8,15.8,-4.6,3.1,13.47,59.3775,19.548075,1015.2,948.1,6.9,17.2,San Bernardino County,1440622
2014-01-15 00:00:00,32.8542,-116.6719,950,0.3,0,11.3,16.6,22,-14.7,11.5,24.1,7.1675,7.6538353,1027,998.7,5.7,11.8,San Diego County,2371145
2014-01-15 00:00:00,32.8547,-116.6717,950,0.3,0,11.3,16.6,22,-14.7,11.5,24.1,7.1675,7.6538353,1018.9,998.6,5.7,11.8,San Diego County,2371145
2014-01-15 00:00:00,33.9401,-117.0925,677,0.1,0,12.1,18.3,24.6,-13.4,11.57,30.35,9.46,8.945468,1021.7,990.2,5.7,11.3,Riverside County,1569533
2014-01-17 00:00:00,35.6506,-118.0064,1662,0.1,0,7.8,13,18.2,-20,9.52,19.82,55.535,13.169255,1024.1,968.8,4.2,9.2,Kern County,585550
2014-01-17 00:00:00,37.6331,-121.2114,10,0.1,0,1.8,10.9,19.9,1,0.69,15.01,6.6225,7.755691,1021.4,1002.5,2.9,7.9,Stanislaus County,367295
2014-01-17 00:00:00,37.6361,-121.2072,10,0.1,0,1.8,10.9,19.9,1,0.69,15.01,5.9775,5.4623938,1021.4,1003,2.9,7.9,Stanislaus County,367295
2014-01-18 00:00:00,34.2686,-118.1469,882,0.1,0,13.7,18.6,23.5,-14.8,13.95,27.53,135.9875,19.071001,1016.8,991,2.6,7.9,Los Angeles County,7416397
2014-01-18 00:00:00,34.3156,-118.1364,1147,0.5,0,12.1,16.6,21.2,-18,12.69,24.81,60.325,20.30252,1016.8,990.4,2.7,7.9,Los Angeles County,7416397
2014-01-18 00:00:00,39.0939,-120.7125,1020,0.1,0,9.4,14.8,20.2,-10.4,9.64,20.77,114.73,18.72564,1019.7,958.1,2.7,6,Placer County,263347
2014-01-18 00:00:00,40.2781,-123.3889,1081,1.3,0,0.6,10,19.5,-5.1,2.23,17.32,107.575,18.1822,1020.9,970.5,2,8.2,Trinity County,11266
2014-01-18 00:00:00,40.8389,-122.0264,539,0.1,0,4.7,12.8,21,-5.1,5.85,22.2,25.64,18.975626,1020.7,950.1,2.5,7.3,Shasta County,137571
2014-01-18 00:00:00,41.2908,-120.8972,1506,3.1,0,-0.6,7.6,15.9,-11.8,4.69,15.5,96.145,15.311955,1029.9,933.3,3.1,7,Modoc County,7562
2014-01-19 00:00:00,33.5994,-117.3472,771,1.3,0,12.8,19.4,26,-13.3,13.67,32.6,49.7,19.378687,1018.2,991.4,2.7,7.3,Riverside County,1569533
2014-01-19 00:00:00,36.9739,-119.2517,704,0.1,0,5.3,13.8,22.3,-8.5,6.83,22.68,116.2925,18.027817,1021.3,968.5,2.8,7.3,Fresno County,652943
2014-01-19 00:00:00,37.4803,-119.3122,2130,1.3,0,1.2,7.9,14.7,-15.3,4.93,15.54,143.215,15.02384,1021.8,962.9,2.8,7.6,Madera County,108016
2014-01-20 00:00:00,36.495,-121.205,538,0.1,0,6.4,17,27.6,-12.8,6.47,36.48,54.9525,12.766381,1020.6,886.2,1.9,7.2,San Benito County,39203
2014-01-21 00:00:00,37.4361,-119.7083,1096,8,0,4.3,11.7,19.2,-12,6.98,19.8,117.4675,25.557957,1023.4,1011.5,1.6,6,Mariposa County,15009
2014-01-21 00:00:00,38.8906,-120.7794,804,0.2,0,8.2,14.3,20.4,-10.2,8.78,20.64,102.8675,15.073095,1022.9,846.3,2.3,5.1,El Dorado County,139883
2014-01-21 00:00:00,39.4142,-121.9927,24,17,0,1,11.6,22.1,-2.8,1.31,21.92,6.4525,5.8475204,1024,1021.4,3.7,8.9,Glenn County,20257
2014-01-22 00:00:00,33.9489,-116.8136,831,0.1,0,12,17.4,22.8,-11.3,11.62,24.97,13.1075,13.579495,1016.5,979.6,3.5,8.5,Riverside County,1569533
2014-01-23 00:00:00,33.1269,-116.8033,691,0.1,0,4,14.1,24.3,-7.8,5.9,27.59,6.44,7.8307343,1013.4,986.8,2.9,8.8,San Diego County,2371145
2014-01-24 00:00:00,33.2531,-116.7928,971,0.1,0,3.6,11.4,19.1,-11.7,6.53,20.14,97.9325,28.567213,1020.6,1009.4,4.5,9.9,San Diego County,2371145
2014-01-24 00:00:00,34.3444,-117.4822,1101,0.1,0,3.4,11.8,20.1,-14.8,5.78,21.65,8.365,8.395253,1021.8,969.8,4.8,10.4,San Bernardino County,1440622
2014-01-24 00:00:00,34.6875,-119.3036,1231,0.1,0,0,9.9,19.8,-15.6,4.8,22.04,55.535,13.169255,1019.1,984.6,4,9.8,Ventura County,611403
2014-01-24 00:00:00,39.7981,-123.2706,427,0.3,0,0,10.2,20.3,-5.5,1.14,22.15,55.6625,13.100834,1017.7,1005.5,4.7,11.6,Mendocino County,68380
2014-01-25 00:00:00,34.1922,-116.7897,2609,0.1,0,-1.7,2.9,7.5,-12,2.73,8.75,130.6575,28.014166,1023.2,977.9,3.8,8.7,San Bernardino County,1440622
2014-01-25 00:00:00,34.2028,-117.2792,977,0.5,0,10,12.9,15.7,-7,8.54,14.56,141.905,24.182493,1022.7,977.8,3.7,8.9,San Bernardino County,1440622
2014-01-25 00:00:00,36.1689,-117.0364,1930,1,0,4.7,8.2,11.8,-12.8,6.02,11.37,251.175,28.386993,1025.7,921.9,4,7.9,Inyo County,14646
2014-01-25 00:00:00,39.2947,-120.7764,1358,9,0,6.9,12.5,18.1,-9,7.71,17.45,105.605,18.20622,1025.5,894,3.5,6.6,Nevada County,79658
2014-01-26 00:00:00,38.7061,-120.4383,1444,0.4,0,4.6,10.4,16.2,-9.6,6.25,15.47,107.2225,20.412355,1022.2,901.1,2.9,6.7,El Dorado County,139883
2014-01-26 00:00:00,39.8208,-123.275,604,0.5,0,2.7,11.7,20.8,-3.5,3.44,20.72,49.69,19.365986,1020.1,1007.9,2.3,6.6,Mendocino County,68380
2014-01-27 00:00:00,32.7856,-114.6167,65,0.2,0,9.5,17.4,25.4,1.2,5.84,27.18,157.7275,22.233387,1014.1,993.2,4.4,9.5,Imperial County,123430
2014-01-29 00:00:00,34.2228,-117.6608,1309,0.1,0,8.5,14.3,20.1,-6.3,7.71,18.9,130.755,18.06037,1018,975,3.4,9.6,San Bernardino County,1440622
2014-02-03 00:00:00,34.2831,-117.2428,1380,0.1,0,-1.5,3,7.6,-6.5,1.07,7.03,113.54,24.354002,1013,963.8,5.3,13,San Bernardino County,1440622
2014-02-03 00:00:00,40.6828,-121.4053,1353,0.1,0,-7.5,-0.9,5.6,-8.4,0.31,5.87,137.905,19.94698,1014.8,928,4.3,10.2,Shasta County,137571
2014-02-04 00:00:00,33.7128,-117.5297,1288,0.1,0,0.1,4.4,8.7,-0.4,0.45,5.07,106.3225,15.315001,1023.3,988.7,3.4,12.7,Riverside County,1569533
2014-02-04 00:00:00,33.8394,-117.6003,415,0.1,0,4.7,9.7,14.7,3.2,1.04,9.23,69.2725,16.897278,1014.6,987.8,3.2,12.9,Riverside County,1569533
2014-02-05 00:00:00,34.3369,-117.4486,1121,0.1,0,1.3,5.6,9.9,0.7,0.75,5.56,9.4175,10.10836,1016.9,970.1,4.1,10.3,San Bernardino County,1440622
2014-02-06 00:00:00,34.2153,-117.2861,977,0.1,0,3.5,8.2,12.8,1.4,1.02,8.5,220.32,32.46254,1016.1,970.4,4,11.7,San Bernardino County,1440622
2014-02-10 00:00:00,34.2447,-118.1906,985,0.1,0,7.1,11.7,16.4,3.2,1.09,8.84,80.315,15.935159,1019,990.9,5.9,15.8,Los Angeles County,7416397
2014-02-11 00:00:00,34.4589,-119.5672,555,0.1,0,10.2,15.8,21.3,5,2.8,16.1,5.51,4.6759386,1017.5,1005.6,5.8,12.9,Santa Barbara County,325848
2014-02-11 00:00:00,34.68,-119.315,1364,0.3,0,2,8.7,15.4,3.8,0.35,9.14,55.6625,13.100834,1017.5,974.5,6.4,12.4,Ventura County,611403
2014-02-13 00:00:00,38.5469,-120.3575,1566,0,0,3.5,9.1,14.8,-4.2,4.58,13.24,111.615,25.345863,1021.6,912.9,4.6,10.4,Amador County,31698
2014-02-14 00:00:00,34.2219,-118.1425,770,0.1,0,13.2,20.6,28.1,-3.9,10.8,29.62,41.625,19.708206,1015.9,979,4.3,11.4,Los Angeles County,7416397
2014-02-14 00:00:00,37.895,-122.633,42,0.1,0,12,14.2,16.3,12.6,0.66,3.27,136.235,16.966755,1019.8,1020,3.9,9.5,Marin County,200195
2014-02-16 00:00:00,34.5511,-118.6697,665,8,0,13.2,19.8,26.5,-5.8,11.91,33.39,7.6775,7.841731,1015.6,947,5.1,18.3,Los Angeles County,7416397
2014-02-17 00:00:00,33.7596,-117.3027,558,21.6,0,10.9,18,25.1,0.2,5.43,26.62,10.26,9.180871,1016.3,993.9,3.4,11,Riverside County,1569533
2014-02-17 00:00:00,34.5458,-118.5194,716,1.6,0,10.8,17,23.2,-0.6,5.69,26.42,7.2575,7.5351806,1016.9,948.4,6.3,11.5,Los Angeles County,7416397
2014-02-17 00:00:00,34.7267,-119.1833,1605,0.1,0,-3,7.5,18.1,-6.1,1.55,17.96,60.765,21.18715,1017.4,975.3,5.5,11.8,Ventura County,611403
2014-02-21 00:00:00,38.7872,-120.1572,1946,0.1,0,-2.4,4.7,11.9,-7,1.51,9.87,113.1375,28.397673,1016.6,919.6,2.8,8.6,El Dorado County,139883
2014-02-22 00:00:00,34.3608,-117.9219,1889,0.1,0,4.7,10.4,16,-11.4,5.75,14.68,129.7375,19.356972,1013.6,962.9,2.5,8.1,Los Angeles County,7416397
2014-02-23 00:00:00,32.7117,-116.5572,1007,0.1,0,2,11.7,21.4,-7,3.52,22.06,124.36,19.03042,1016.1,989.2,2.8,8.3,San Diego County,2371145
2014-02-24 00:00:00,34.3069,-116.8831,2284,0.3,0,-3.4,6.1,15.6,-9.6,2.1,14.94,117.6025,15.199021,1013.8,973.2,4.1,10.2,San Bernardino County,1440622
2014-02-24 00:00:00,37.4042,-119.625,1290,0.3,0,3.2,9.9,16.6,1.5,1.71,11.57,105.2825,16.027054,1015.2,961.9,3,7.4,Madera County,108016
2014-02-26 00:00:00,38.0989,-122.8836,221,0.1,1.11,7.8,11.7,15.5,7.9,0.3,6.42,103.47,17.022943,1012.7,1007.1,4.3,14,Marin County,200195
2014-03-03 00:00:00,34.2486,-117.4486,874,0.1,0.29,5.5,8.5,11.5,7.2,0.12,1.79,120.0325,18.292353,1018.5,989.4,2,7,San Bernardino County,1440622
2014-03-05 00:00:00,36.9064,-118.3269,2599,3.1,0,-4,1.9,7.9,-5,0.26,6.75,221.8175,2.7548945,1017.2,875.7,5,12,Inyo County,14646
2014-03-05 00:00:00,37.7017,-120.0917,897,1.2,0,5.8,10.9,16,7.5,0.01,7.59,112.415,19.07815,1018.6,1012.9,2.3,7,Mariposa County,15009
2014-03-06 00:00:00,34.5169,-117.0525,1102,0.1,0,7,14.9,22.8,0.9,3.87,24.41,141.675,54.563572,1014.4,947.2,10.7,24.1,San Bernardino County,1440622
2014-03-08 00:00:00,32.8139,-116.4928,1362,270,0,3.8,11.5,19.1,-0.8,0.53,15.56,55.6625,13.100834,1015.6,769.4,6.1,14.1,San Diego County,2371145
2014-03-09 00:00:00,33.2281,-117.0033,512,1,0,9.1,17.9,26.6,-3.4,5.31,31.53,9.8825,9.292359,1018.7,1007,5.1,12,San Diego County,2371145
2014-03-09 00:00:00,34.1497,-116.9947,1347,0.1,0,8,14.5,20.9,-9.4,7.14,21.58,117.24,30.18092,1019,990.2,4.9,11.1,San Bernardino County,1440622
2014-03-09 00:00:00,34.2,-117.675,1309,0.1,0,8.8,14.3,19.9,-7.7,7.43,18.47,204.3225,34.724403,1020.1,995.7,2.8,8.9,Los Angeles County,7416397
2014-03-11 00:00:00,33.1236,-116.8789,441,0.1,0,6.4,16.1,25.7,-2.3,5.35,28.46,51.0325,19.177114,1015.1,771.3,4.2,9.8,San Diego County,2371145
2014-03-12 00:00:00,34.2428,-118.0433,1095,0.1,0,9.2,13.6,18,-7.9,7.94,17.41,106.7075,17.770655,1013.7,988.2,3.9,11.1,Los Angeles County,7416397
2014-03-13 00:00:00,33.5497,-116.1219,-44,2.5,0,9.9,18.1,26.3,-3.5,6.03,29.76,125.2225,30.845465,1012.1,780.5,3.8,8,Riverside County,1569533
2014-03-13 00:00:00,34.2861,-117.4417,973,0.1,0,7.5,14.1,20.8,-8.1,6.67,21.23,52.255,13.579119,1039.7,780.7,4.8,11.9,San Bernardino County,1440622
2014-03-13 00:00:00,40.9922,-122.4189,577,1.5,0,2.2,12,21.7,-2.7,2.93,21.89,14.9125,9.940302,1017.5,832.6,3.4,7.8,Shasta County,137571
2014-03-14 00:00:00,34.3453,-117.4617,1121,1.5,0,2.9,12.4,22,-6.1,2.47,23.65,11.57,12.601413,1015.7,986.8,3.4,13,San Bernardino County,1440622
2014-03-15 00:00:00,40.4669,-120.5608,1582,0.1,0,0,7.1,14.3,-5.1,2.85,10.74,143.675,15.60735,1023.6,846.6,5.5,8.9,Lassen County,28602
2014-03-16 00:00:00,34.1958,-117.2917,977,0.1,0,10.1,17.1,24.2,-4.1,7.04,25.15,162.525,15.077778,1021,992.3,5,15,San Bernardino County,1440622
2014-03-16 00:00:00,34.2331,-117.3017,1393,0.1,0,6.3,12.7,19.2,-5.7,4.43,15.73,295.705,44.569584,1021,992.3,5,15,San Bernardino County,1440622
2014-03-16 00:00:00,34.2486,-117.4417,874,0.1,0,10.4,18.7,27.1,-6.7,9.31,31.19,125.88,29.069315,1021,992.3,5,15,San Bernardino County,1440622
2014-03-16 00:00:00,34.2611,-117.4236,1046,2.5,0,10.2,17.3,24.3,-6.2,9.19,25.75,249.72,26.282705,1021,992.3,5,15,San Bernardino County,1440622
2014-03-16 00:00:00,34.3531,-117.4378,1121,0.1,0,6.7,16.6,26.6,-7.4,6.26,30.77,16.835,15.902241,1021,992.3,5,15,San Bernardino County,1440622
2014-03-16 00:00:00,34.5261,-118.3833,978,0.1,0,12,18.7,25.3,-6.2,10.44,27.72,9.1675,8.983747,1026.1,942.7,2.2,8.9,Los Angeles County,7416397
2014-03-16 00:00:00,40.8275,-122.8553,907,0.5,0,2.6,12.5,22.3,-1.5,2.26,22.4,245.6275,34.44532,1024.4,1006.3,2.7,13,Trinity County,11266
2014-03-17 00:00:00,36.5964,-118.2072,2389,0,0,1.4,9.3,17.1,-13.9,4.92,17.75,221.8175,2.7548945,1013.1,775.1,10.4,19.3,Inyo County,14646
2014-03-17 00:00:00,40.9433,-123.6319,293,0.1,5.84,4.4,13.5,22.6,3.8,0.19,19.09,104.215,15.605152,1025.9,697,10.5,19.4,Humboldt County,107562
2014-03-18 00:00:00,34.2336,-117.5028,1075,0.1,0,6.6,15.1,23.6,-1.2,2.43,21.04,138.0675,18.388617,1009.9,722.3,6.6,16.3,San Bernardino County,1440622
2014-03-19 00:00:00,38.9878,-120.3983,1733,0.5,0,-0.4,5.5,11.4,-11,3.1,10.58,107.9175,17.630596,1018.8,808.7,2.7,8.9,El Dorado County,139883
2014-03-20 00:00:00,41.0867,-123.7025,216,0.2,0,3,11.9,20.8,3.1,0.37,17.31,104.7475,15.731306,1022.4,1014.2,7,17.1,Humboldt County,107562
2014-03-21 00:00:00,34.8172,-119.0603,1723,0.3,0,-2.4,7.6,17.7,-6.7,1.89,17.27,118.665,18.000341,1013.5,781,5.8,12.4,Kern County,585550
2014-03-21 00:00:00,40.7839,-122.3178,489,0.1,0,5.6,13.7,21.9,-1,3.14,21.55,121.92,23.879051,1014.9,799,5.5,13.3,Shasta County,137571
2014-03-21 00:00:00,41.1819,-122.3542,1017,5,0,0.4,9.1,17.8,-4,2.06,16.62,148.595,28.100622,1016.2,803.3,6.2,14.3,Shasta County,137571
2014-03-22 00:00:00,36.2686,-121.8089,203,0,0,5.1,10.7,16.3,6.3,0.36,8.11,104.5375,16.152874,1018.1,787.7,4.7,12.9,Monterey County,304044
2014-03-22 00:00:00,40.4217,-123.2039,1081,0.8,0,0.3,9.9,19.4,-1.3,0.05,16.87,103.5525,15.672555,1017.6,763.5,5.5,13.3,Trinity County,11266
2014-03-22 00:00:00,41.0847,-123.6975,216,1,0,2.8,11.3,19.8,1.9,0.42,17.08,102.9475,14.654043,1019.5,755.1,5.5,16.1,Humboldt County,107562
2014-03-24 00:00:00,35.6923,-117.9302,1215,0.1,0,7.7,16,24.3,-5,7.31,29.06,66.3125,28.244347,1017.6,759.8,4.8,10.8,Kern County,585550
2014-03-29 00:00:00,39.8139,-122.9586,1742,0,71.01,0.7,2,3.3,2.1,0,0.06,170.3525,12.074249,1016.7,724.8,8.8,15.5,Mendocino County,68380
2014-04-02 00:00:00,40.41,-123.2458,1037,1,3.93,-1,2.5,6,1.5,0,1.89,111.0625,16.581867,1014.9,656.1,3.7,9.6,Trinity County,11266
2014-04-05 00:00:00,41.0614,-123.6781,227,0.1,0,5.3,11.1,16.9,5.6,0.31,11.04,103.1075,14.051893,1021.4,789.2,4.4,10.4,Humboldt County,107562
2014-04-07 00:00:00,37.5653,-119.8528,1092,0.1,0,3.9,11.5,19.2,4.8,1.38,12.29,107.3725,17.85133,1020.1,777.5,3.4,8.8,Mariposa County,15009
2014-04-08 00:00:00,37.2931,-119.6419,957,0.2,0,7.5,16.8,26.1,3.8,2.87,28.38,125.225,30.888086,1019,823,3.6,9.4,Madera County,108016
2014-04-08 00:00:00,40.4172,-123.2325,1037,1.3,0,5,14.7,24.4,5.4,0.03,21.57,95.0725,20.504608,1020,876.9,3,8.6,Trinity County,11266
2014-04-08 00:00:00,41.8599,-121.5,1230,0.2,0,-0.4,11.3,22.9,0,0.32,22.52,108.87,22.672617,1021.7,802.7,3.7,8.3,Siskiyou County,35575
2014-04-09 00:00:00,41.0269,-123.6642,227,0.1,0,8.4,18,27.6,7.8,0.92,28.25,107.1075,18.696823,1020.9,1012.6,4.1,11.1,Humboldt County,107562
2014-04-11 00:00:00,35.6664,-118.0197,1662,0.1,0,9.7,18.1,26.5,-7,9.38,34.03,60.435,20.228811,1010.3,795.4,5.7,16.1,Kern County,585550
2014-04-11 00:00:00,41.0614,-123.6839,227,0.1,0,8.1,18.2,28.3,6.3,1.42,29.94,108.0375,17.437197,1014.1,825.6,4.2,9.1,Humboldt County,107562
2014-04-11 00:00:00,41.1025,-123.7103,216,0.1,0,8.2,18.1,28.1,6.6,1.42,30.07,104.3275,18.843712,1014.1,825.5,4.2,9.2,Humboldt County,107562
2014-04-11 00:00:00,41.2778,-123.8161,397,0.3,0,7.7,15.5,23.4,5.5,1.96,22.33,125.425,19.525967,1014.2,825,4.1,9.7,Humboldt County,107562
2014-04-12 00:00:00,39.9581,-120.9428,1134,0.2,0,5.2,15.1,25.1,1.3,1.99,26.14,123.33,26.381624,1009.5,789.3,7.3,15.8,Plumas County,16406
2014-04-13 00:00:00,33.7507,-117.3104,558,2.2,0,9,14.8,20.5,7.6,1.06,13.59,12.135,11.643658,1013.1,806.6,7.4,14.3,Riverside County,1569533
2014-04-13 00:00:00,34.3417,-117.5208,1101,0.1,0,3.7,11.3,19,5.4,0.11,12.3,16.7325,15.989643,1011.5,802.2,7.6,15.4,San Bernardino County,1440622
2014-04-13 00:00:00,37.2997,-119.3036,1935,0.1,0,4.1,10.2,16.3,2.8,0.88,12.14,51.1925,19.470123,1011.3,793.9,8.1,16.2,Fresno County,652943
2014-04-14 00:00:00,33.6689,-117.4567,1091,0.1,0,5,11.3,17.7,6,0.02,11.5,104.485,17.37955,1015.1,814.5,5.8,11.1,Orange County,2273573
2014-04-14 00:00:00,37.4094,-119.3733,1538,2,0,3.8,11.3,18.9,3.2,1.89,14.89,86.1975,16.416447,1016,798.7,5.9,13.3,Madera County,108016
2014-04-14 00:00:00,38.4514,-119.5414,2544,1,0,-1.4,3.9,9.3,-15,3.37,9.92,125.94,27.820423,1021.1,787.6,6,13.5,Mono County,11223
2014-04-14 00:00:00,39.9364,-121.0325,1226,0.1,0,3.8,11.9,19.9,-7.9,3.23,20.03,96.165,21.693727,1016.3,794.8,5.5,13.3,Plumas County,16406
2014-04-15 00:00:00,34.325,-117.475,1121,0.1,0,9.4,18.6,27.8,-9.1,7.54,36.16,17.695,16.346819,1012.9,984.4,4.4,14,San Bernardino County,1440622
2014-04-16 00:00:00,34.0239,-116.1803,1286,0.1,0,7.3,16.4,25.5,-6.6,7.05,29.81,64.97,25.530445,1009,779.2,5.9,12.7,Riverside County,1569533
2014-04-16 00:00:00,34.2953,-118.3561,439,0.1,0,10.9,19.4,27.9,3.5,3.21,30.55,130.7575,29.961575,1008.1,816.7,6.2,13.5,Los Angeles County,7416397
2014-04-17 00:00:00,38.3989,-120.5175,930,0.1,0,8.9,16.6,24.3,4.4,4.07,22.73,118.56,31.529785,1010,800.8,5.9,15.3,Calaveras County,36635
2014-04-18 00:00:00,34.5467,-118.4342,906,0.1,0,8.7,16,23.3,7.4,0.65,21.11,59.295,14.900955,1010.2,816.5,8.4,14.8,Los Angeles County,7416397
